
1,1,28,TRUE,start,start,null,left,correct,798,2017-06-30 10:28:57
1,1,29,TRUE,g8-2,null,g8-2,right,correct,1777,2017-06-30 10:28:59
1,1,30,TRUE,g8-1,null,g8-1,left,correct,855,2017-06-30 10:28:59
1,1,31,TRUE,start,start,null,left,correct,1073,2017-06-30 10:29:00
1,1,32,TRUE,stop,stop,null,right,correct,591,2017-06-30 10:29:01
1,1,33,TRUE,g8-2,null,g8-2,right,correct,2113,2017-06-30 10:29:03
1,1,34,TRUE,g8-1,null,g8-1,left,correct,552,2017-06-30 10:29:04
1,1,35,TRUE,stop,stop,null,right,correct,896,2017-06-30 10:29:05
1,1,36,TRUE,start,start,null,left,correct,584,2017-06-30 10:29:05
1,1,37,TRUE,g8-2,null,g8-2,right,correct,2288,2017-06-30 10:29:07
1,1,38,TRUE,g8-1,null,g8-1,left,correct,728,2017-06-30 10:29:08
1,1,39,TRUE,g8-2,null,g8-2,right,correct,1408,2017-06-30 10:29:10
1,1,40,TRUE,stop,stop,null,right,correct,958,2017-06-30 10:29:11
