
23333,1,1,congruent,Save as,Save as,null,left,correct,734,2017-05-30 14:41:44
23333,1,2,congruent,g1,null,g1,left,correct,1056,2017-05-30 14:41:45
23333,1,3,congruent,g2,null,g2,left,correct,906,2017-05-30 14:41:46
23333,1,4,congruent,Save,Save,null,left,correct,718,2017-05-30 14:41:47
23333,1,5,congruent,Save as,Save as,null,left,correct,614,2017-05-30 14:41:48
23333,1,6,congruent,g1,null,g1,left,correct,227,2017-05-30 14:41:48
23333,1,7,congruent,g2,null,g2,left,correct,132,2017-05-30 14:41:48
23333,1,8,congruent,Save,Save,null,left,correct,118,2017-05-30 14:41:48
23333,1,9,congruent,Save as,Save as,null,left,correct,104,2017-05-30 14:41:48
23333,1,10,congruent,g1,null,g1,left,correct,123,2017-05-30 14:41:48
23333,1,11,congruent,g2,null,g2,left,correct,89,2017-05-30 14:41:49
23333,1,12,congruent,Save,Save,null,left,correct,137,2017-05-30 14:41:49
23333,1,13,congruent,Save as,Save as,null,left,correct,101,2017-05-30 14:41:49
23333,1,14,congruent,g1,null,g1,left,correct,115,2017-05-30 14:41:49
23333,1,15,congruent,g2,null,g2,left,correct,96,2017-05-30 14:41:49
23333,1,16,congruent,Save,Save,null,left,correct,106,2017-05-30 14:41:49
23333,1,17,congruent,Save as,Save as,null,left,correct,88,2017-05-30 14:41:49
23333,1,18,congruent,g1,null,g1,left,correct,116,2017-05-30 14:41:49
23333,1,19,congruent,g2,null,g2,left,correct,76,2017-05-30 14:41:49
23333,1,20,congruent,Save,Save,null,left,correct,151,2017-05-30 14:41:50
