
8,1,1,uncongruent,Save as,Save as,null,left,wrong,147,2017-05-30 16:56:39
8,1,2,uncongruent,g1,null,g1,left,wrong,129,2017-05-30 16:56:39
8,1,3,uncongruent,g2,null,g2,left,wrong,134,2017-05-30 16:56:40
8,1,4,uncongruent,Save,Save,null,left,wrong,121,2017-05-30 16:56:40
8,1,5,uncongruent,Save as,Save as,null,left,wrong,82,2017-05-30 16:56:40
8,1,6,uncongruent,g1,null,g1,left,wrong,114,2017-05-30 16:56:40
8,1,7,uncongruent,g2,null,g2,left,wrong,103,2017-05-30 16:56:40
8,1,8,uncongruent,Save,Save,null,left,wrong,105,2017-05-30 16:56:40
8,1,9,uncongruent,Save as,Save as,null,left,wrong,147,2017-05-30 16:56:40
8,1,10,uncongruent,g1,null,g1,left,wrong,102,2017-05-30 16:56:40
8,1,11,uncongruent,g2,null,g2,left,wrong,206,2017-05-30 16:56:41
8,1,12,uncongruent,Save,Save,null,left,wrong,109,2017-05-30 16:56:41
8,1,13,uncongruent,Save as,Save as,null,left,wrong,112,2017-05-30 16:56:41
8,1,14,uncongruent,g1,null,g1,left,wrong,94,2017-05-30 16:56:41
8,1,15,uncongruent,g2,null,g2,left,wrong,85,2017-05-30 16:56:41
8,1,16,uncongruent,Save,Save,null,left,wrong,100,2017-05-30 16:56:41
8,1,17,uncongruent,Save as,Save as,null,left,wrong,97,2017-05-30 16:56:41
8,1,18,uncongruent,g1,null,g1,left,wrong,92,2017-05-30 16:56:41
8,1,19,uncongruent,g2,null,g2,left,wrong,98,2017-05-30 16:56:41
8,1,20,uncongruent,Save,Save,null,left,wrong,96,2017-05-30 16:56:41
8,1,1,uncongruent,g1,null,g1,left,wrong,734,2017-05-30 17:08:51
8,1,2,uncongruent,g2,null,g2,left,wrong,488,2017-05-30 17:08:51
8,1,3,uncongruent,Save as,Save as,null,left,wrong,484,2017-05-30 17:08:52
8,1,4,uncongruent,Save,Save,null,left,wrong,306,2017-05-30 17:08:52
8,1,5,uncongruent,Save,Save,null,left,wrong,249,2017-05-30 17:08:52
8,1,6,uncongruent,Save as,Save as,null,left,wrong,428,2017-05-30 17:08:53
8,1,7,uncongruent,g1,null,g1,left,wrong,595,2017-05-30 17:08:53
8,1,8,uncongruent,g2,null,g2,left,wrong,147,2017-05-30 17:08:53
8,1,9,uncongruent,g2,null,g2,left,wrong,136,2017-05-30 17:08:53
8,1,10,uncongruent,g1,null,g1,left,wrong,97,2017-05-30 17:08:54
8,1,11,uncongruent,Save as,Save as,null,left,wrong,96,2017-05-30 17:08:54
8,1,12,uncongruent,Save,Save,null,left,wrong,194,2017-05-30 17:08:54
8,1,13,uncongruent,Save,Save,null,left,wrong,443,2017-05-30 17:08:54
8,1,14,uncongruent,g2,null,g2,left,wrong,129,2017-05-30 17:08:54
8,1,15,uncongruent,Save as,Save as,null,left,wrong,106,2017-05-30 17:08:55
8,1,16,uncongruent,g1,null,g1,left,wrong,80,2017-05-30 17:08:55
8,1,17,uncongruent,Save,Save,null,left,wrong,129,2017-05-30 17:08:55
8,1,18,uncongruent,Save as,Save as,null,left,wrong,97,2017-05-30 17:08:55
8,1,19,uncongruent,g1,null,g1,left,wrong,162,2017-05-30 17:08:55
8,1,20,uncongruent,g2,null,g2,left,wrong,107,2017-05-30 17:08:55
