
09,1,1,congruent,Save as,Save as,null,left,correct,48,2017-05-30 16:54:58
09,1,2,congruent,g1,null,g1,left,correct,146,2017-05-30 16:54:58
09,1,3,congruent,g2,null,g2,left,correct,175,2017-05-30 16:54:58
09,1,4,congruent,Save,Save,null,left,correct,189,2017-05-30 16:54:58
09,1,5,congruent,Save as,Save as,null,left,correct,148,2017-05-30 16:54:58
09,1,6,congruent,g1,null,g1,left,correct,159,2017-05-30 16:54:59
09,1,7,congruent,g2,null,g2,left,correct,114,2017-05-30 16:54:59
09,1,8,congruent,Save,Save,null,left,correct,178,2017-05-30 16:54:59
09,1,9,congruent,Save as,Save as,null,left,correct,177,2017-05-30 16:54:59
09,1,10,congruent,g1,null,g1,left,correct,136,2017-05-30 16:54:59
09,1,11,congruent,g2,null,g2,left,correct,114,2017-05-30 16:54:59
09,1,12,congruent,Save,Save,null,left,correct,87,2017-05-30 16:54:59
09,1,13,congruent,Save as,Save as,null,left,correct,129,2017-05-30 16:55:00
09,1,14,congruent,g1,null,g1,left,correct,114,2017-05-30 16:55:00
09,1,15,congruent,g2,null,g2,left,correct,74,2017-05-30 16:55:00
09,1,16,congruent,Save,Save,null,left,correct,112,2017-05-30 16:55:00
09,1,17,congruent,Save as,Save as,null,left,correct,200,2017-05-30 16:55:00
09,1,18,congruent,g1,null,g1,left,correct,107,2017-05-30 16:55:00
09,1,19,congruent,g2,null,g2,left,correct,111,2017-05-30 16:55:00
09,1,20,congruent,Save,Save,null,left,correct,234,2017-05-30 16:55:00
